INDEX_NAME,INDEX_CLASS,SAMPLEID,TAXAID,N_TAXA,NONTARGET,Thermal_indicator,Phylum,Class,Subclass,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Micropsectra,24,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,Micropsectra
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Narpus,15,FALSE,cool,Arthropoda,Insecta,Pterygota,Coleoptera,,,Elmidae,,,Narpus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Nemata,3,FALSE,eurythermal,Nemata,,,,,,,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Neoleptophlebia/Paraleptophlebia,14,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Leptophlebiidae,,,Neoleptophlebia/Paraleptophlebia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Neophylax splendens,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Uenoidae,,,Neophylax
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Oligochaeta,70,FALSE,eurythermal,Annelida,Clitellata,Oligochaeta,,,,,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Optioservus,3,FALSE,warm,Arthropoda,Insecta,Pterygota,Coleoptera,,,Elmidae,,,Optioservus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Parametriocnemus,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Parametriocnemus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Polycelis,1,FALSE,cold,Platyhelminthes,Trepaxonemata,,Neoophora,,,Planariidae,,,Polycelis
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Polypedilum,1,FALSE,warm,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,Polypedilum
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Rhyacophila betteni group,6,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Rhyacophila blarina,23,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Rhyacophila brunnea/vemna groups,9,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Simulium,51,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Simuliidae,,,Simulium
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Skwala,1,FALSE,cowa,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlodidae,,,Skwala
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Sweltsa,7,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Chloroperlidae,Chloroperlinae,,Sweltsa
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Thienemanniella,5,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Thienemanniella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Tipula,1,FALSE,cowa,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,,,Tipula
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Tipulidae,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Tvetenia bavarica group,3,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Tvetenia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Wormaldia,20,FALSE,cowa,Arthropoda,Insecta,Pterygota,Trichoptera,,Philopotamoidea,Philopotamidae,,,Wormaldia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Zapada cinctipes,61,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Nemouridae,,,Zapada
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Zapada oregonensis group,8,FALSE,cold,Arthropoda,Insecta,Pterygota,Plecoptera,,,Nemouridae,,,Zapada
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Attenella delantala,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Ephemerellidae,,,Attenella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Baetis tricaudatus complex,67,FALSE,cowa,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Baetidae,,,Baetis
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Brachycentrus americanus,2,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Brachycentridae,,,Brachycentrus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Capniidae,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Capniidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Chironomidae,3,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Chloroperlidae,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Chloroperlidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Cinygmula,5,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Cinygmula
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Corynoneura,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Corynoneura
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Crangonyx,13,FALSE,warm,Arthropoda,Malacostraca,Eumalacostraca,Amphipoda,Gammaridea,,Crangonyctidae,,,Crangonyx
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Dicosmoecus gilvipes,1,FALSE,warm,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Limnephilidae,Dicosmoecinae,,Dicosmoecus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Diphetor,2,FALSE,cowa,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Baetidae,,,Diphetor
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Dixa,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Dixidae,,,Dixa
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Ephemerella excrucians group,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Ephemerellidae,,,Ephemerella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Ephemerella tibialis,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Ephemerellidae,,,Ephemerella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Glossosoma,31,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Glossosomatidae,,,Glossosoma
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Hesperoperla,2,FALSE,cowa,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlidae,,,Hesperoperla
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Heterlimnius,46,FALSE,cool,Arthropoda,Insecta,Pterygota,Coleoptera,,,Elmidae,,,Heterlimnius
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Hydropsyche,1,FALSE,warm,Arthropoda,Insecta,Pterygota,Trichoptera,,,Hydropsychidae,,,Hydropsyche
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Lebertia,2,FALSE,eurythermal,Arthropoda,Arachnida,Acari,Trombidiformes,,,Lebertiidae,,,Lebertia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Micropsectra,7,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,Micropsectra
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Narpus,3,FALSE,cool,Arthropoda,Insecta,Pterygota,Coleoptera,,,Elmidae,,,Narpus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Nemata,3,FALSE,eurythermal,Nemata,,,,,,,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Neoleptophlebia/Paraleptophlebia,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Leptophlebiidae,,,Neoleptophlebia/Paraleptophlebia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Neoplasta,6,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Brachycera,,Empididae,Hemerodromiinae,,Neoplasta
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Oligochaeta,99,FALSE,eurythermal,Annelida,Clitellata,Oligochaeta,,,,,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Perlodidae,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlodidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Pisidium,2,FALSE,eurythermal,Mollusca,Bivalvia,Heterodonta,Veneroida,,Corbiculoidea,Sphaeriidae,,,Pisidium
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Ptychoptera,1,FALSE,cowa,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Ptychopteridae,,,Ptychoptera
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Rhithrogena,71,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Rhithrogena
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Rhyacophila blarina,7,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Rhyacophila narvae,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Simulium,35,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Simuliidae,,,Simulium
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Skwala,2,FALSE,cowa,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlodidae,,,Skwala
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Stempellinella,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,Stempellinella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Sweltsa,17,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Chloroperlidae,Chloroperlinae,,Sweltsa
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Thienemanniella,2,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Thienemanniella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Trombidiformes,1,FALSE,eurythermal,Arthropoda,Arachnida,Acari,Trombidiformes,,,,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Tvetenia bavarica group,5,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Tvetenia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Wormaldia,1,FALSE,cowa,Arthropoda,Insecta,Pterygota,Trichoptera,,Philopotamoidea,Philopotamidae,,,Wormaldia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Zapada cinctipes,88,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Nemouridae,,,Zapada
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10013_15082,Zapada oregonensis group,1,FALSE,cold,Arthropoda,Insecta,Pterygota,Plecoptera,,,Nemouridae,,,Zapada
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Ameletus,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Ameletidae,,,Ameletus
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Antocha,8,FALSE,cowa,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,,,Antocha
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Baetis tricaudatus complex,41,FALSE,cowa,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Baetidae,,,Baetis
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Brillia,4,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Brillia
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Calineuria californica,1,FALSE,cowa,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlidae,,,Calineuria
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Caudatella,6,FALSE,cold,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Ephemerellidae,,,Caudatella
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Ceratopogoninae,3,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Ceratopogonidae,Ceratopogoninae,,
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Corynoneura,3,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Corynoneura
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Dixa,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Dixidae,,,Dixa
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Doroneuria,6,FALSE,cold,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlidae,,,Doroneuria
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Drunella,22,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Ephemerellidae,,,Drunella
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Drunella doddsii,8,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Ephemerellidae,,,Drunella
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Ecclisomyia,3,FALSE,stenoc,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Limnephilidae,Dicosmoecinae,,Ecclisomyia
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Epeorus,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Epeorus
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Ephemerella alleni,8,FALSE,,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Ephemerellidae,,,Ephemerella
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Eukiefferiella,8,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Eukiefferiella
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Glossosoma,55,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Glossosomatidae,,,Glossosoma
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Heterlimnius,30,FALSE,cool,Arthropoda,Insecta,Pterygota,Coleoptera,,,Elmidae,,,Heterlimnius
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Hexatoma,2,FALSE,cowa,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,,,Hexatoma
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Ironodes,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Ironodes
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Isoperla,19,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlodidae,,,Isoperla
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Kathroperla,2,FALSE,cold,Arthropoda,Insecta,Pterygota,Plecoptera,,,Chloroperlidae,Paraperlinae,,Kathroperla
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Lebertia,3,FALSE,eurythermal,Arthropoda,Arachnida,Acari,Trombidiformes,,,Lebertiidae,,,Lebertia
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Lepidostoma,11,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Lepidostomatidae,,,Lepidostoma
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Leuctridae,2,FALSE,cold,Arthropoda,Insecta,Pterygota,Plecoptera,,,Leuctridae,,,
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Limnephilidae,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Limnephilidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Lumbriculidae,1,FALSE,cowa,Annelida,Clitellata,Oligochaeta,Lumbriculida,,,Lumbriculidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Micrasema,108,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Brachycentridae,,,Micrasema
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Micropsectra,9,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,Micropsectra
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Neoleptophlebia/Paraleptophlebia,8,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Leptophlebiidae,,,Neoleptophlebia/Paraleptophlebia
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Oreogeton,7,FALSE,stenoc,Arthropoda,Insecta,Pterygota,Diptera,Brachycera,,Empididae,Oreogetoninae,,Oreogeton
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Oropuella,1,FALSE,stenoc,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Oropuella
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Orthocladius,11,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Orthocladius
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Parametriocnemus,2,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Parametriocnemus
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Pericomaini,19,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Psychodidae,Psychodinae,Pericomaini,
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Polycelis,17,FALSE,cold,Platyhelminthes,Trepaxonemata,,Neoophora,,,Planariidae,,,Polycelis
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Protzia,2,FALSE,cool,Arthropoda,Arachnida,Acari,Trombidiformes,,,Hydryphantidae,,,Protzia
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Rheotanytarsus,1,FALSE,warm,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Rhithrogena,18,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Rhithrogena
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Rhyacophila betteni group,6,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Rhyacophila brunnea/vemna groups,3,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Rhyacophila hyalinata group,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Simulium,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Simuliidae,,,Simulium
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Sperchon,12,FALSE,eurythermal,Arthropoda,Arachnida,Acari,Trombidiformes,,,Sperchontidae,,,Sperchon
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Stempellina,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,Stempellina
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Sweltsa,13,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Chloroperlidae,Chloroperlinae,,Sweltsa
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Synorthocladius,3,FALSE,cowa,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Synorthocladius
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Tanytarsus,3,FALSE,warm,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,Tanytarsus
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Thienemanniella,7,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Thienemanniella
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Thienemannimyia group,2,FALSE,warm,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia group
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Torrenticola,2,FALSE,cool,Arthropoda,Arachnida,Acari,Trombidiformes,,,Torrenticolidae,,,Torrenticola
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Tvetenia,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Tvetenia
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Tvetenia bavarica group,5,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Tvetenia
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Visoka,9,FALSE,stenoc,Arthropoda,Insecta,Pterygota,Plecoptera,,,Nemouridae,,,Visoka
Therm_ORWA_Bugs500ct,ORWA,SampWA_6096_1,Yoraperla,21,FALSE,cold,Arthropoda,Insecta,Pterygota,Plecoptera,,,Peltoperlidae,,,Yoraperla
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Ameletus,12,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Ameletidae,,,Ameletus
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Apatania,18,FALSE,cold,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Apataniidae,,,Apatania
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Baetis,30,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Baetidae,,,Baetis
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Baetis tricaudatus complex,20,FALSE,cowa,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Baetidae,,,Baetis
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Brillia,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Brillia
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Brundiniella,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Macropelopiini,Brundiniella
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Caudatella,1,FALSE,cold,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Ephemerellidae,,,Caudatella
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Ceratopogoninae,10,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Ceratopogonidae,Ceratopogoninae,,
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Chloroperlidae,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Chloroperlidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Cinygma,1,FALSE,cold,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Cinygma
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Cinygmula,41,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Cinygmula
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Dicranota,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,,,Dicranota
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Doroneuria,15,FALSE,cold,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlidae,,,Doroneuria
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Drunella doddsii,5,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Ephemerellidae,,,Drunella
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Drunella grandis/spinifera,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Ephemerellidae,,,Drunella
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Ecclisocosmoecus scylla,1,FALSE,stenoc,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Limnephilidae,Dicosmoecinae,,Ecclisocosmoecus
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Empididae,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Brachycera,,Empididae,,,
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Enchytraeus,1,FALSE,cool,Annelida,Clitellata,Oligochaeta,Enchytraeida,,,Enchytraeidae,,,Enchytraeus
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Epeorus,6,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Epeorus
Therm_ORWA_Bugs500ct,ORWA,SampWA_6097_1,Ephemerella,4,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Ephemerellidae,,,Ephemerella
